national_rank,village_id,village_name,district,state,latitude,longitude,economic_growth_score,confidence_score,growth_tier,ntl_growth_pct,ntl_2020,ntl_2025,built_growth_abs,ndbi_growth,road_growth_pct,ndvi_change,lulc_change_score,pop_growth_proxy,ntl_growth_norm,builtup_growth_norm,road_density_norm,ndvi_productivity_norm,lulc_change_norm,national_rank,growth_percentile
1891,RAJ_0517,Jaipurnagar,Ajmer,Rajasthan,29.84247,76.67335,48.62936245875562,69.3,Moderate,116.8,1.8616,4.0358,0.0546,0.0493,50.77,0.0206,0.2154,0.1877,53.374010180629476,17.455414584232166,35.75541775980227,46.61251296232284,63.41464891774366,1891,69.91882858507083
5497,RAJ_0518,Jodhpurpur,Jaipur,Rajasthan,29.09234,71.82835,25.9844934893708,66.9,Baseline,7.02,3.19,3.414,0.1234,0.1061,49.57,-0.0229,0.0231,-0.003,4.651669330998411,41.43284220332704,35.750633020950126,41.05599723470445,5.18356569241391,5497,12.525863441031355
3490,RAJ_0519,Jaipurkhurd,Jodhpur,Rajasthan,27.71477,69.54198,38.55477989833063,58.8,Baseline,110.1,0.8717,1.8315,0.0708,0.0789,19.21,-0.113,0.1538,-0.009,48.733996975930545,26.198775929411664,11.05213004877669,31.472519875561694,44.76132220593757,3490,44.46920261021805
3996,RAJ_0520,Jodhpurgaon,Bikaner,Rajasthan,25.78602,72.00195,35.93534542778969,82.4,Baseline,31.31,7.1493,9.388,0.0755,0.085,72.0,0.0121,0.1589,0.1712,17.858645479440717,28.260529259716005,50.673808190664815,33.42262933517686,46.30567230707736,3996,36.41572497214706
1432,RAJ_0521,Jodhpurkhurd,Ajmer,Rajasthan,26.38961,74.94853,52.04868923300929,100.0,High,104.99,13.0212,26.6922,0.1321,0.1323,25.15,0.1484,0.1516,0.1675,53.177575525936234,48.095359909588275,16.01581813399012,55.83016476552598,44.09513196623021,1432,77.22425592869648
2405,RAJ_0522,Jodhpurgaon,Ajmer,Rajasthan,27.55103,75.7927,45.14336282269566,59.0,Moderate,97.31,0.9389,1.8526,0.0351,0.0384,80.67,-0.0327,0.2033,0.1138,43.1244267709117,11.651960765597732,58.59255099096193,28.139762645466057,59.75060259935319,2405,61.73802323730702
1841,RAJ_0523,Jodhpurkalan,Bhilwara,Rajasthan,25.33942,76.66387,49.021742277614614,57.6,Moderate,86.73,0.8774,1.6383,0.1551,0.1432,68.34,-0.1072,0.0316,0.1693,38.23687931477405,54.56697452971022,48.02976150097044,40.943657103352905,7.757482527646894,1841,70.71462677065097
3766,RAJ_0524,Nagaurpur,Jodhpur,Rajasthan,26.81701,71.69404,37.13345079346248,69.4,Baseline,140.45,1.6927,4.07,0.0393,0.0384,24.91,0.0231,0.0126,0.085,63.80683485280207,12.453753727382752,15.42442441186521,36.14759764949878,2.0040213665378697,3766,40.07639662581569
5457,RAJ_0525,Jodhpurkalan,Jaipur,Rajasthan,28.94823,77.34778,26.296334612726334,73.9,Baseline,46.93,3.7562,5.5189,0.0992,0.0838,18.99,-0.0119,0.0895,0.1469,23.36835288061538,32.55584869785004,11.378342910962811,28.779237239313275,25.290398381763342,5457,13.162501989495464
2136,RAJ_0526,Bikanernagar,Kota,Rajasthan,25.1605,70.0669,46.946205981995284,62.0,Moderate,144.34,0.9718,2.3743,0.0255,0.0319,45.11,0.0118,0.2137,0.1146,64.32446546723126,8.578421078755156,30.33122514195256,28.88005530591081,62.89986555069707,2136,66.01941747572816
2438,RAJ_0527,Mertatola,Ajmer,Rajasthan,27.16775,76.76013,44.965661642219466,80.0,Moderate,12.76,7.17,8.0847,0.1848,0.1966,28.43,0.0569,0.3164,0.1238,9.297683972108565,70.43102098788526,17.977986373489056,45.19817951376886,93.99883719521796,2438,61.21279643482412
5798,RAJ_0528,Nagaurnagar,Jodhpur,Rajasthan,25.05205,72.21427,22.710625175222873,80.0,Baseline,27.35,6.385,8.131,0.0604,0.0655,28.55,-0.0407,0.1309,0.1036,15.73649775129099,21.655282479296552,19.10622779482444,27.13734301186772,37.82688743807458,5798,7.73515836383893
1421,RAJ_0529,Nagaurpada,Sikar,Rajasthan,25.1249,78.14978,52.152289243416654,67.4,High,58.66,2.2397,3.5534,0.1333,0.1287,88.48,-0.002,0.214,0.1159,27.479727645678484,47.63719250285399,64.02429286344504,32.803318354649136,62.99070967429353,1421,77.39933152952412
5887,RAJ_0530,Nagaurpur,Sikar,Rajasthan,26.74146,76.43521,21.64856089285936,49.5,Baseline,16.85,0.5873,0.6863,0.1034,0.1234,27.17,-0.0796,0.0437,0.0655,6.155290020085725,40.91740387075096,17.1802109155417,34.59499942389675,11.42152884603738,5887,6.318637593506287
2900,RAJ_0531,Jodhpurgaon,Jaipur,Rajasthan,26.05807,76.78684,41.99408606049228,59.3,Moderate,62.55,1.1686,1.8995,0.1019,0.1027,42.37,-0.0146,0.2143,0.1817,27.867668211578508,36.679355358458714,28.413395482483487,51.745592810231585,63.08155379788998,2900,53.85962120006367
2986,RAJ_0532,Jaipurwadi,Jaipur,Rajasthan,26.16367,70.70439,41.47240795593468,68.2,Moderate,23.93,3.0337,3.7596,0.1956,0.1663,44.63,-0.0141,0.1233,0.173,12.318313250810274,66.70841080816909,30.579393597083733,50.30245419979259,35.52550297363098,2986,52.49084832086582
1715,RAJ_0533,Bikanerkalan,Jaipur,Rajasthan,26.69929,77.73321,49.88201815406351,73.0,Moderate,55.45,3.3329,5.1812,0.123,0.1155,90.63,0.0826,0.1046,0.0482,26.963521525355716,43.15096997858066,68.29057867907608,52.93812651227098,29.862885936118406,1715,72.7200381983129
1094,RAJ_0534,Bikanertola,Jaipur,Rajasthan,24.96074,73.99925,54.85534862952426,64.6,High,32.8,2.1714,2.8837,0.1702,0.1686,91.52,0.0963,0.139,0.1357,15.62675615810868,62.29854951835148,70.02318578120217,69.164074202097,40.279678775178965,1094,82.60385166321821
2760,RAJ_0535,Nagaurtola,Udaipur,Rajasthan,28.20795,69.87629,42.91189823087724,100.0,Moderate,121.83,30.03,66.6167,0.0158,0.016,47.29,0.122,0.0121,0.2428,63.21247932044929,3.691302073589321,33.47182139696936,68.68878903099434,1.8526144938771059,2760,56.08785611968805
4542,RAJ_0536,Jodhpurpada,Bhilwara,Rajasthan,24.65405,76.03197,32.69056986152549,80.0,Baseline,61.27,5.0303,8.1126,0.0726,0.0729,35.65,-0.0621,0.0829,0.1132,30.665355446500243,25.39698296762665,23.35688346353848,48.41859661251294,23.291827662641264,4542,27.72560878561197
4634,RAJ_0537,Nagaurkhurd,Nagaur,Rajasthan,24.20893,70.84578,32.21854414546213,100.0,Baseline,3.2082,35.493,35.964,0.1525,0.1507,54.5,-0.0543,0.0264,0.0065,9.211335785052164,55.50239965179275,37.74661341500421,32.93870261550869,6.182851051974951,4634,26.261340124144517
2019,RAJ_0538,Jodhpurkhurd,Kota,Rajasthan,23.04904,73.70411,47.687617279814894,65.1,Moderate,35.56,2.2134,3.0005,0.143,0.1206,83.61,-0.0025,0.2626,0.1006,16.92894394420773,47.94263744067685,59.42828537713629,29.061527825786374,77.70745769691978,2019,67.88158522998567
6002,RAJ_0539,Jaipurwadi,Jaipur,Rajasthan,26.63695,71.91012,19.74369271986055,60.8,Baseline,18.78,1.8094,2.1493,0.0541,0.0497,62.18,-0.0227,0.0093,0.1642,8.838570226888756,17.436324275618233,43.2254583832984,27.563659407765865,1.0047360069768283,6002,4.488301766671972
5825,RAJ_0540,Mertatola,Sikar,Rajasthan,23.61179,76.56181,22.40826682628558,86.8,Baseline,13.66,10.7999,12.2753,0.0696,0.0687,26.82,0.0266,0.0814,0.1802,10.807345538581128,24.022480747423753,17.249855447722897,54.84502822905864,22.83760704465897,5825,7.305427343625656
3900,BIH_0001,Gayatola,Patna,Bihar,24.77911,86.47894,36.429116942114646,71.2,Baseline,41.86,3.2398,4.5959,0.0187,0.0159,119.08800000000002,-0.0004,0.0353,0.1699,20.687925671246102,4.225830714779335,87.24835197644802,51.687982486461564,8.877893385336545,3900,37.94365748846092
1801,BIH_0002,Bhojpur,Sitamarhi,Bihar,27.08763,86.61913,49.313548575132145,80.8,Moderate,100.9,4.2519,8.5419,0.1016,0.0952,44.21,0.0196,0.1413,0.0093,48.249338813555966,35.190311286572246,29.823723841035235,59.78223297614932,40.97615038941848,1801,71.35126531911507
4388,BIH_0003,Sitakalan,Bhagalpur,Bihar,24.50077,83.61016,33.570525011496095,80.0,Baseline,32.61,6.1137,8.1077,0.0976,0.098,58.26,-0.0126,0.0769,0.0685,18.04494544132789,34.9612275832051,40.15886608919475,43.66862541767483,21.474945190712095,4388,30.176667197198793
5509,BIH_0004,Sitakalan,Gaya,Bihar,25.72347,86.07328,25.895647053101857,57.5,Baseline,17.77,1.3819,1.6274,0.0415,0.0359,36.23,0.1761,0.1891,0.1298,7.862040466194137,12.396482801540966,24.54488095676063,73.87083765410762,55.45064741578749,5509,12.334871876492121
4998,BIH_0005,Devtola,Bhagalpur,Bihar,25.11837,83.76361,29.893568518903287,75.6,Baseline,25.82,4.8848,6.1459,0.1024,0.1184,12.41,0.193,0.1521,0.1156,14.343299965834596,39.77198535391521,6.190622719939026,61.44717133310289,44.24653883889098,4998,20.46792933312112
2553,BIH_0006,Sitapur,Darbhanga,Bihar,25.86914,85.22864,44.215530201942194,66.6,Moderate,30.92,2.5619,3.3541,0.0467,0.0519,83.72,0.0611,0.336218,0.1272,15.134594214538993,16.443628227693925,59.850193016365274,64.2153473902523,99.99999999999999,2553,59.38246060798982
4397,BIH_0007,Devtola,Muzaffarpur,Bihar,26.42293,84.36895,33.52694089778899,60.0,Baseline,41.61,1.4218,2.0134,0.1169,0.1025,37.5,-0.0181,0.113,0.1003,18.76100702116712,39.504721033320216,27.473247461802366,43.90770826132042,32.406521396819244,4397,30.03342352379437
282,BIH_0008,Rajnagar,Nawada,Bihar,25.10803,86.22615,67.7420541327296,72.7,Very High,138.91,2.1324,5.0944,0.1478,0.1359,99.7,0.0625,0.0157,0.1027,63.66896259813417,51.77978947207658,71.77748369945799,60.37849982716901,2.9427439770346044,282,95.52761419703964
943,BIH_0009,Devtola,Bhagalpur,Bihar,26.61024,84.70129,56.2545093971907,100.0,High,122.05,13.0743,29.0313,0.0994,0.0976,45.44,0.0413,0.209,0.0485,60.927015482982995,35.228491903800105,31.93602655296142,44.040212005991464,61.47664094768589,943,85.00716218367023
1468,BIH_0010,Patnatola,Nawada,Bihar,26.35504,87.88195,51.78738027186768,76.5,High,84.32,3.5394,6.524,0.1607,0.1617,60.12,0.0051,0.0419,0.0837,40.2518508240013,59.16773890566713,42.11391038418049,52.3994699850213,10.87646410445863,1468,76.65128123507878
3186,BIH_0011,Sitapur,Patna,Bihar,25.47228,84.80473,40.3930685431406,97.4,Baseline,95.46,11.6393,22.7501,0.0339,0.0344,70.57,-0.128,0.0395,0.1298,48.53081628252665,10.659264717673421,51.874564987492676,38.15531743288396,10.149711115686962,3186,49.30765557854528
6140,BIH_0012,Gayapur,Gaya,Bihar,26.77131,86.50527,17.08793683820416,73.3,Baseline,6.11,5.0021,5.3077,0.0359,0.0307,19.54,0.0096,0.1723,0.1279,5.298871841171841,10.334729471236628,12.320723809774943,49.706187348772886,50.36337649438583,6140,2.2918987744707944
3573,BIH_0013,Patnakalan,Darbhanga,Bihar,26.13612,86.63213,38.06959978054816,60.9,Baseline,55.28,1.3952,2.1664,0.0624,0.0578,85.1,0.0705,0.1151,0.0364,24.92520271148966,20.567134888302597,60.780027266631784,37.40926374006221,33.04243026199445,3573,43.14817762215502
4260,BIH_0014,Gayanagar,Begusarai,Bihar,26.62712,87.69707,34.410374451722134,73.8,Baseline,46.55,3.7332,5.471,0.1129,0.119,26.67,0.1496,0.0149,0.0508,23.179393312360922,41.89100961006134,16.999454114460736,79.93432423090216,2.7004929807773834,4260,32.21391055228394
5581,BIH_0015,Sitapur,Bhagalpur,Bihar,26.80565,83.55459,25.29575596267336,51.7,Baseline,6.94,0.8457,0.9044,0.1608,0.142,14.8,-0.0273,0.1049,0.2253,2.1489952045182337,55.42603841733703,8.506329996846322,39.247033068325834,29.953730059714864,5581,11.188922489256726
2957,BIH_0016,Devwadi,Rohtas,Bihar,25.51326,87.93972,41.637030508152954,76.6,Moderate,69.12,3.865,6.5364,0.0959,0.0832,93.71,-0.1166,0.0088,0.1471,33.56421283350842,31.811326661906804,67.42411563671796,25.43495794446364,0.8533291343160645,2957,52.95241126850231
5190,BIH_0017,Rajkhurd,Begusarai,Bihar,25.09758,87.30832,28.448847864715063,63.5,Baseline,3.2082,2.629,2.6715,0.1373,0.1496,25.52,0.0736,0.0892,0.1093,2.4327304598650636,52.39067934772232,16.013691583389168,59.862887429427346,25.199554258166884,5190,17.412064300493395
5965,BIH_0018,Devtola,Gaya,Bihar,24.34655,85.49256,20.423147081677417,94.8,Baseline,37.09,14.3253,19.638,0.0428,0.042,21.99,-0.0563,0.0367,0.0412,22.418574890980352,13.809165638971715,13.448858903580277,45.58992971540499,9.301832628786688,5965,5.077192424001273
5593,BIH_0019,Devkhurd,Begusarai,Bihar,25.4645,85.44767,25.13949607287963,66.8,Baseline,14.0,2.9674,3.3829,0.026,0.0237,78.71,-0.0685,0.1926,0.0901,7.704168120054777,7.108467315482621,55.56498090038576,18.720474709067858,56.51049552441283,5593,10.997930924717492
5638,BIH_0020,Bhojkhurd,Patna,Bihar,26.14422,85.05597,24.70594313244515,82.0,Baseline,68.04,5.4597,9.1742,0.0788,0.0724,9.73,-0.0453,0.0356,0.1312,33.969607799803576,26.485130558620604,3.949663696655212,25.78350040327226,8.968737508933003,5638,10.28171255769537
5386,BIH_0021,Sitakalan,Purnia,Bihar,26.15125,86.34279,27.098643659824,55.3,Baseline,18.25,1.1184,1.3225,0.0925,0.1049,63.96,-0.0456,0.0109,0.0858,7.711311411611718,35.304853138255815,44.831323069607734,39.77992856319852,1.489237999491273,5386,14.292535413019259
5878,BIH_0022,Gayawadi,Nawada,Bihar,24.89983,85.792,21.739527204004926,79.1,Baseline,21.5,6.3064,7.6623,0.0698,0.0625,28.55,-0.0773,0.1043,0.1251,13.006101619634109,22.877062230588013,18.595536668005682,35.237354533932475,29.77204181252195,5878,6.461881266910711
4962,BIH_0023,Patnapada,Muzaffarpur,Bihar,24.88834,87.66073,30.173896033223436,93.2,Baseline,59.91,11.1742,17.8685,0.0922,0.0895,13.8,-0.0267,0.0628,0.102,32.20296779120203,32.30767468586897,7.647841519241774,43.88466413181241,17.205271381678553,4962,21.04090402673882
4471,BIH_0024,Devnagar,Begusarai,Bihar,24.81698,86.83008,33.10810513730179,65.7,Baseline,71.81,1.8292,3.1427,0.0866,0.0884,40.79,0.0789,0.0301,0.1165,32.99213312930139,31.02862400873572,27.686221504487758,36.740983984329986,7.303261909664601,4471,28.855642209135762
5225,BIH_0025,Bhojpada,Bhagalpur,Bihar,24.61151,87.00898,28.18205711985486,65.6,Baseline,62.22,1.919,3.1129,0.0419,0.0511,44.38,0.0066,0.092,0.1104,28.74852094779622,15.374570945313897,30.37800925517352,28.666897107961738,26.04743274506716,5225,16.855005570587302
2692,BIH_0026,Bhojpur,Rohtas,Bihar,25.96106,85.81167,43.25285964373211,66.6,Moderate,73.47,1.9295,3.347,0.0814,0.0776,45.38,0.0223,0.2087,0.0455,33.86432127337466,27.97417463050707,30.99407096426948,58.748127664477465,61.38579682408944,2692,57.170141652077035
4740,BIH_0027,Bhojkhurd,Sitamarhi,Bihar,25.83755,87.73454,31.599042458179355,82.1,Baseline,62.12,5.6871,9.2198,0.0219,0.0198,17.84,0.0168,0.2688,0.0948,31.376192625031834,5.5812426263682955,10.784291000586713,55.916580251181,79.58490291791324,4740,24.574247970714627
2938,BIH_0028,Gayawadi,Darbhanga,Bihar,25.45604,85.95925,41.77678655699893,67.3,Moderate,23.48,2.8392,3.5058,0.1711,0.1919,31.42,0.1733,0.1179,0.0506,11.959332084619373,66.91840420292232,20.767382796758536,74.63705496024886,33.89030874889473,2938,53.25481457902276
5302,BIH_0029,Sitapada,Gaya,Bihar,26.76466,88.21989,27.589123922088838,61.0,Baseline,34.78,1.6248,2.1898,0.0556,0.0665,45.98,0.0332,0.149,-0.0046,15.9207843520634,20.92985075196725,31.164088684815628,36.27722087798132,43.30781622839423,5302,15.629476364793888
6155,BIH_0030,Rajgaon,Rohtas,Bihar,25.65203,87.91377,16.89243268180921,71.5,Baseline,18.02,3.9678,4.6827,0.0392,0.0429,12.78,0.0639,0.0862,0.0498,10.236493290610937,13.293727306395631,6.507797742071102,61.2196105542113,24.2911130222023,6155,2.053159318796753
61,BIH_0031,Gayakhurd,Sitamarhi,Bihar,24.52774,88.20267,77.83469346225566,68.1,Elite,178.67,1.3379,3.7284,0.1896,0.1638,44.85,0.0362,0.2693,0.1598,80.43013008914002,65.08573457598514,30.85510088249723,51.2213388639244,79.73630979057401,61,99.04504217730383
4496,BIH_0032,Sitakhurd,Darbhanga,Bihar,24.35562,86.56138,32.9497709328769,57.3,Baseline,39.43,1.1455,1.5971,0.049,0.0417,53.39,0.1798,0.1418,0.0802,17.364764984495178,14.935493847193529,38.3163163209994,75.36582555593961,41.12755726207924,4496,28.457743116345696
5346,BIH_0033,Sitapada,Gaya,Bihar,26.17756,83.38548,27.33182168920773,75.7,Baseline,6.24,5.8195,6.1826,0.099,0.0887,45.18,0.0855,0.0505,0.2011,5.73737644686867,33.45309320270471,30.71538650801465,69.35418827053806,13.480662314223768,5346,14.92917396148337
4887,BIH_0034,Rajwadi,Muzaffarpur,Bihar,25.83264,87.87886,30.661449780831653,56.5,Baseline,22.72,1.2126,1.488,0.1093,0.1108,58.27,0.0091,0.0602,0.076,9.881477350155471,39.63835319361771,40.56695114951756,42.3867957137919,16.417955643842582,4887,22.234601305109024
4230,BIH_0035,Patnakhurd,Gaya,Bihar,25.99998,86.36836,34.62061441750524,100.0,Baseline,113.0,37.0982,79.0176,0.0449,0.038,19.48,-0.0792,0.0693,0.0993,59.818960696000886,13.44644977530706,11.559631349694019,18.832814840419395,19.173560726268484,4230,32.69138946363203
4664,BIH_0036,Devwadi,Muzaffarpur,Bihar,26.4908,85.96703,32.08479767241792,69.0,Baseline,52.66,2.6011,3.9707,0.0935,0.0917,10.6,0.0445,0.1664,0.0784,25.095348173075124,32.97583548735648,7.711106399620111,50.3082152321696,48.576775396988815,4664,25.78386121279643
6262,BIH_0037,Patnakhurd,Muzaffarpur,Bihar,24.71965,86.70352,10.825945858278615,79.7,Baseline,10.53,7.2154,7.9749,0.010664,0.0019,45.01,0.0048,0.0164,0.0373,8.28013509720466,0.019090308613929352,30.788858831277555,27.111418366171208,3.154713598759675,6262,0.3501512016552602
2251,BIH_0038,Gayawadi,Bhagalpur,Bihar,27.075,83.8251,46.14226592267546,96.5,Moderate,55.16,13.9243,21.6055,0.0914,0.09,62.9,0.017,0.2563,0.1472,30.641976319480428,32.250403760027176,44.675872220678094,39.80873372508353,75.79973110139413,2251,64.18908164889385
3209,BIH_0039,Patnagaon,Begusarai,Bihar,27.35537,87.6423,40.27092083728854,100.0,Baseline,101.93,15.8606,32.0277,0.0139,0.0145,59.69,0.0435,0.0482,0.1659,52.347461955569074,3.042231580715733,42.82864404116065,58.35637746284134,12.784190699984254,3209,48.941588413178415
5872,BIH_0040,Devpur,Purnia,Bihar,26.59451,88.03361,21.788271163703502,50.7,Baseline,25.71,0.638,0.802,0.0192,0.0207,73.53,-0.0519,0.0636,0.1515,10.251083721851682,5.2376170713175725,51.631712908863896,35.606060606060595,17.44752237793578,5872,6.557377049180328
6173,BIH_0041,Bhojkhurd,Nawada,Bihar,26.21411,85.24768,16.144935998054255,55.3,Baseline,63.9,0.8134,1.3331,0.0434,0.04,8.9,-0.1701,0.0423,0.1045,27.824107111086462,13.541901318376707,3.8566271078635364,11.882129277566534,10.997589602587237,6173,1.7666719719879038
1366,BIH_0042,Bhojpur,Sitamarhi,Bihar,25.95227,87.14387,52.56600437077697,61.6,High,138.34,0.9627,2.2945,0.1072,0.118,33.03,0.0309,0.0659,0.1479,61.61244855721107,40.6119589329281,21.859153875287586,63.26477704804701,18.143993992175293,1366,78.27470953366227
761,BIH_0043,Rajkhurd,Sitamarhi,Bihar,27.21293,85.13531,58.528992808291925,72.5,High,148.61,2.0234,5.0304,0.0405,0.0407,73.95,0.1012,0.1347,0.1068,67.90882832646557,13.12191452887027,53.53890981532821,71.67876483465837,38.977579670296386,761,87.90386757918192
3952,BIH_0044,Rajgaon,Begusarai,Bihar,26.34851,87.54516,36.17451877562936,100.0,Baseline,86.4,16.5479,30.8448,0.0782,0.0885,18.06,-0.064,0.1092,0.1578,45.40263579726326,29.444128393779607,11.237033623529513,29.824864615739134,31.255829164597436,3952,37.116027375457584
409,BIH_0045,Rajkalan,Muzaffarpur,Bihar,25.34608,84.3268,64.83851427801068,94.3,Very High,127.22,8.4039,19.0957,0.1382,0.1467,25.79,0.1492,0.2753,0.2008,62.02412787381975,52.00887317544373,16.111619238563033,75.9246456965088,81.55319226250316,409,93.50628680566608
5955,BIH_0046,Bhojpur,Rohtas,Bihar,26.0537,87.01674,20.515881429537924,91.8,Baseline,28.84,12.7548,16.4335,0.0411,0.0368,4.3964,0.1096,0.1602,0.0805,18.29084514173188,12.491934344610609,0.8417950553870739,51.86081345777161,46.69933017599534,5955,5.236352061117301
5776,BIH_0047,Rajkhurd,Patna,Bihar,25.97597,83.36601,22.948402142732213,53.4,Baseline,81.61,0.6067,1.1018,0.0509,0.0444,14.28,0.0479,0.005982,0.1776,35.31526134075421,15.813648043434265,7.924399424895653,35.237354533932475,0.0,5776,8.08530956549419
5354,BIH_0048,Sitanagar,Darbhanga,Bihar,24.57716,85.99996,27.311013624866646,51.0,Baseline,18.08,0.7095,0.8377,0.1733,0.1581,22.44,-0.0304,0.01,0.1504,6.949222645814117,60.88586668092074,13.996233028265472,42.0728194492453,1.2167056287018978,5354,14.801846251790545
4808,BIH_0049,Patnapada,Gaya,Bihar,24.62859,87.93803,31.200977693108676,81.8,Baseline,79.66,5.0391,9.0534,0.0497,0.0447,58.94,-0.2704,0.0709,0.1639,39.050766382093244,15.6418352659089,41.16706372910636,0.0,19.658062718782933,4808,23.49196243832564
5350,BIH_0050,Gayakhurd,Purnia,Bihar,26.83386,84.70518,27.326218616368088,76.7,Baseline,83.18,3.5871,6.5708,0.0176,0.0164,32.46,0.0865,0.0237,0.0997,39.76811672246311,4.11128886309576,21.285623178210678,50.532895494872676,5.365253939606826,5350,14.865510106636956
4124,BIH_0051,Rajpur,Purnia,Bihar,27.4864,84.48977,35.24392558735133,55.2,Baseline,26.6,1.0349,1.3102,0.1582,0.1409,29.97,-0.0798,0.2658,0.1805,11.37218114100002,54.719696998621664,19.21606413336364,15.197603410531162,78.67646168194865,4124,34.378481617061915
5710,BIH_0052,Patnapur,Rohtas,Bihar,27.31478,88.02509,23.928664226490053,53.9,Baseline,38.79,0.8305,1.1527,0.0721,0.0738,34.81,-0.0193,0.0435,0.0735,16.532102439840845,25.473344202082362,24.673962578238452,39.517801590044925,11.360966096973073,5710,9.13576317045997
5610,BIH_0053,Gayawadi,Muzaffarpur,Bihar,25.41778,86.19661,24.98770071193189,65.4,Baseline,12.4,2.727,3.0652,0.1517,0.1284,28.05,0.0393,0.0284,0.0963,6.778823375055102,51.09253836197514,17.868043707419808,35.94596151630371,6.788478542618006,5610,10.727359541620245
3731,BIH_0054,Sitakhurd,Patna,Bihar,25.60725,86.80584,37.300344220326025,64.3,Baseline,77.89,1.588,2.8249,0.1171,0.1222,19.32,0.0658,0.0392,0.1481,35.434839964655275,43.30369244749209,12.411208537845475,57.58151860813456,10.058866992090504,3731,40.633455355721786
6214,BIH_0055,Bhojkhurd,Purnia,Bihar,25.80499,87.6631,14.861098354682717,50.2,Baseline,18.22,0.6404,0.7571,0.0578,0.0602,29.5,0.0082,0.0218,0.1193,6.879215674579206,20.14714809879616,20.33962714337693,32.03134001613088,4.789907823495924,6214,1.1141174598121917
5789,BIH_0056,Rajkhurd,Nawada,Bihar,27.22927,85.20524,22.856686191080307,57.5,Baseline,12.36,1.4559,1.6358,0.1295,0.1083,41.89,-0.0427,0.0361,0.0516,5.489418341018836,43.01733781828316,28.431896472711777,20.777163267657556,9.120144381593768,5789,7.878402037243355
3914,BIH_0057,Patnawadi,Nawada,Bihar,24.52736,84.98866,36.33913983345777,63.4,Baseline,47.21,1.788,2.6321,0.0586,0.0493,89.87,0.0146,0.0277,0.0157,21.77479715973786,18.219026928789322,65.09012002464247,58.82590160156698,6.576508920892937,3914,37.720833996498484
459,BIH_0058,Rajpur,Begusarai,Bihar,24.75755,85.78265,63.59146806390763,83.5,Very High,182.42,3.5536,10.0361,0.1936,0.2039,5.41,-0.0317,0.0669,0.1521,84.56914441553117,73.50456067472784,1.748683824669305,25.506970849176167,18.44680773749682,459,92.71048862008595
1886,BIH_0059,Rajpur,Patna,Bihar,24.33067,85.4083,48.67209581326124,76.8,Moderate,67.86,3.94,6.6138,0.1179,0.1365,59.45,-0.1644,0.2456,0.1447,33.039434347130864,46.18632904819538,41.2595686802478,26.13204286208088,72.5596240264538,1886,69.99840840362884
3659,BIH_0060,Devkalan,Gaya,Bihar,25.69372,86.39462,37.619809764242575,86.9,Baseline,4.21,11.8214,12.3195,0.1508,0.1348,84.14,-0.0292,0.084,0.0921,6.656322334589441,52.142505335741234,60.63808001401821,28.64961401083073,23.62492278249494,3659,41.77940474295719
4571,BIH_0061,Gayatola,Gaya,Bihar,24.95097,87.0935,32.52901509707355,55.3,Baseline,3.24,1.2846,1.3263,0.2094,0.1756,33.7,0.1217,0.0641,0.0618,1.1072944672949592,71.1182720979867,22.509665704118976,43.71183316050235,17.59892925059654,4571,27.264045837975488
2685,BIH_0062,Rajwadi,Purnia,Bihar,24.96794,84.71565,43.285343315183965,69.6,Moderate,116.39,1.9112,4.1356,0.0911,0.1044,11.81,-0.1323,0.1962,0.0995,53.251092609574,34.94213727459117,5.638782838991834,28.220417098744086,57.60062500757034,2685,57.28155339805825
4041,BIH_0063,Bhojwadi,Darbhanga,Bihar,24.92896,84.07958,35.68040102672296,79.3,Baseline,56.25,4.968,7.7624,0.1181,0.125,18.88,-0.1042,0.2033,0.1547,28.340049657699126,44.0291241748214,11.13410857444341,20.98744094941813,59.75060259935319,4041,35.699506605124945
3586,BIH_0064,Gayakalan,Rohtas,Bihar,25.64521,86.03062,37.99505301217799,51.7,Baseline,43.34,0.6315,0.9052,0.196,0.1791,8.1,0.0613,0.0741,0.1521,18.176936186157732,69.22833154520775,3.1572046152102375,66.46215001728308,20.627066703811817,3586,42.94127009390419
5104,BIH_0065,Bhojwadi,Gaya,Bihar,24.39357,87.22298,29.041614741139476,53.6,Baseline,44.33,0.7721,1.1143,0.1334,0.1438,31.66,-0.1287,0.018,0.1709,18.918499601140233,50.5389194121712,20.317936327247214,24.308676114759763,3.6392155912741178,5104,18.780837179691233
5967,BIH_0066,Rajkalan,Purnia,Bihar,24.5303,87.48517,20.37215156339462,64.7,Baseline,40.04,2.0763,2.9078,0.0227,0.0194,27.87,0.0282,0.1087,0.0913,18.832644488273516,5.657603860824011,17.63359150366479,47.9548335061643,31.10442229193668,5967,5.045360496578068
6263,BIH_0067,Sitakalan,Sitamarhi,Bihar,24.53535,85.99071,10.662522158116317,58.1,Baseline,21.31,1.4164,1.7183,0.010664,0.0061,20.33,-0.0833,0.0693,0.0645,9.520516871928315,0.8208832703989493,12.967088864934475,39.13181242078579,19.173560726268484,6263,0.3342352379436575
3716,BIH_0068,Patnagaon,Bhagalpur,Bihar,25.55627,87.3099,37.356799450927376,65.6,Baseline,101.42,1.5453,3.1126,0.0535,0.0606,59.67,-0.0317,0.0207,0.1286,46.00783872490507,19.402626062852928,42.01087900756435,27.16614817375273,4.4568127036422425,3716,40.87219481139583
